date,action,stock,price,quantity,value,avg_price,return_pct,strategy
2023-12-05,SELL_PROFIT,ICICIBANK,1013.45,15.187585902721821,15391.85893311343,952.0,0.06454831932773114,RSI
2023-12-12,SIP,TCS,3672.1,0.6012790746429143,2207.9568899962455,3482.0825672056203,0.0,RSI_SIP
2023-12-12,SIP,ADANIPORTS,1041.95,1.5066115252907573,1569.8138787767045,788.6953582303559,0.0,RSI_SIP
2023-12-12,SIP,CIPLA,1198.65,1.1468137115840917,1374.6282553902718,1116.0587359660874,0.0,RSI_SIP
2023-12-15,SELL_PROFIT,SBIN,648.25,23.77286477193625,15410.759588407673,591.45,0.09603516780792958,RSI
2023-12-19,BUY,MARUTI,10233.6,1.4327854316218733,14662.552993045603,10233.6,0.0,RSI
2023-12-22,BUY,SBILIFE,1394.3,10.516067555795455,14662.552993045603,1394.3,0.0,RSI
2023-12-26,SELL_PROFIT,HINDALCO,579.85,25.02006103896112,14507.882393441607,542.35,0.06914354199317783,RSI
2023-12-27,SELL_PROFIT,HDFCBANK,1703.3,9.096308134250503,15493.741645068882,1589.5,0.07159484114501413,RSI
2023-12-28,SELL_PROFIT,KOTAKBANK,1921.35,8.020869844392335,15410.898275523212,1800.85,0.06691284671127523,RSI
2024-01-02,BUY,AXISBANK,1093.25,13.475153010836198,14731.711029096674,1093.25,0.0,RSI
2024-01-04,BUY,ICICIBANK,987.15,14.92347771777002,14731.711029096674,987.15,0.0,RSI
2024-01-08,BUY,M&M,1616.15,9.115311715556523,14731.711029096674,1616.15,0.0,RSI
2024-01-09,BUY,SBIN,625.4,23.555662022860048,14731.711029096674,625.4,0.0,RSI
2024-01-11,SIP,ADANIPORTS,1202.95,1.3919681926612228,1674.4681373618182,806.0437180792477,0.0,RSI_SIP
2024-01-11,SIP,CIPLA,1325.65,1.106076369390832,1466.2701390829566,1127.1971718305413,0.0,RSI_SIP
2024-01-11,SELL_PROFIT,RELIANCE,1359.9,11.473986665613003,15603.474466567124,1254.8,0.08375836786738934,RSI
2024-01-15,BUY,EICHERMOT,3832.1,3.8508514073571254,14756.84767813324,3832.1,0.0,RSI
2024-01-16,BUY,KOTAKBANK,1848.0,7.985307185137034,14756.84767813324,1848.0,0.0,RSI
2024-02-06,SELL_PROFIT,TCS,4136.0,3.584327476849736,14824.778444250509,3743.45,0.10486316098785885,RSI
2024-02-06,SELL_PROFIT,M&M,1727.65,9.115311715556523,15748.068285381227,1616.15,0.06899112087368127,RSI
2024-02-06,BUY,HDFCBANK,1444.1,10.252626671197252,14805.818175875951,1444.1,0.0,RSI
2024-02-07,SELL_PROFIT,MARUTI,10935.7,1.4327854316218733,15668.511644587321,10233.6,0.0686073327079425,RSI
2024-02-07,SELL_PROFIT,SBIN,675.25,23.555662022860048,15905.960780936248,625.4,0.07970898624880081,RSI
2024-02-12,SIP,ADANIPORTS,1249.35,1.4296228811135974,1786.0993465192728,824.3246386916697,0.0,RSI_SIP
2024-02-12,SIP,CIPLA,1434.75,1.0901003531545475,1564.021481688487,1142.5038582214866,0.0,RSI_SIP
2024-02-16,SELL_PROFIT,SBILIFE,1508.45,10.516067555795455,15862.962104539656,1394.3,0.08186903822706741,RSI
2024-02-21,SELL_PROFIT,ICICIBANK,1051.95,14.92347771777002,15698.752385208172,987.15,0.0656435192220028,RSI
2024-03-13,SIP,ADANIPORTS,1209.55,1.5751086241058447,1905.1726362872243,841.0664078859024,0.0,RSI_SIP
2024-03-13,SIP,CIPLA,1471.25,1.1339266477265724,1668.2895804677196,1158.685394025264,0.0,RSI_SIP
2024-03-13,BUY,ONGC,255.35,58.371026940715645,14905.041729311739,255.35,0.0,RSI
2024-03-14,BUY,RELIANCE,1431.5,10.412184232840893,14905.041729311739,1431.5,0.0,RSI
2024-03-15,BUY,POWERGRID,265.95,56.044526148944314,14905.041729311739,265.95,0.0,RSI
2024-03-19,BUY,SBILIFE,1461.35,10.199501645267555,14905.041729311739,1461.35,0.0,RSI
2024-03-26,BUY,NTPC,329.1,45.29031215226903,14905.041729311739,329.1,0.0,RSI
2024-04-02,SELL_PROFIT,ONGC,272.5,58.371026940715645,15906.104841345013,255.35,0.06716271783826123,RSI
2024-04-03,SELL_PROFIT,NTPC,351.25,45.29031215226903,15908.222143484498,329.1,0.06730477058644782,RSI
2024-04-05,SELL_PROFIT,HDFCBANK,1549.55,10.252626671197252,15886.957658353702,1444.1,0.0730212589155876,RSI
2024-04-08,SELL_PROFIT,EICHERMOT,4205.75,3.8508514073571254,16195.71830649223,3832.1,0.09750528430886461,RSI
2024-04-12,SIP,ADANIPORTS,1344.2,1.5118168020927236,2032.1841453730392,861.2134001296166,0.0,RSI_SIP
2024-04-12,SIP,CIPLA,1396.8,1.2739897521708436,1779.5088858322342,1171.1635199236841,0.0,RSI_SIP
2024-04-16,BUY,SUNPHARMA,1537.55,9.757942005389397,15003.323730386468,1537.55,0.0,RSI
2024-04-19,BUY,NESTLEIND,2437.7,6.154704734129084,15003.323730386468,2437.7,0.0,RSI
2024-04-22,SELL_PROFIT,POWERGRID,283.65,56.044526148944314,15897.029842148053,265.95,0.06655386350817818,RSI
2024-04-30,SELL_PROFIT,AXISBANK,1165.9,13.475153010836198,15710.680895333924,1093.25,0.0664532357649212,RSI
2024-05-10,BUY,HDFCBANK,1437.9,10.465383082914283,15048.174334922447,1437.9,0.0,RSI
2024-05-13,SIP,ADANIPORTS,1306.4,1.6592644583572476,2167.6630883979083,879.9549881390609,0.0,RSI_SIP
2024-05-13,SIP,CIPLA,1414.65,1.3417755710277333,1898.1428115543831,1183.8991540819898,0.0,RSI_SIP
2024-05-18,BUY,ICICIBANK,1130.75,13.308135604618569,15048.174334922447,1130.75,0.0,RSI
2024-05-22,BUY,TATAMOTORS,947.5,15.881978189891765,15048.174334922447,947.5,0.0,RSI
2024-05-28,SELL_PROFIT,HDFCBANK,1530.5,10.465383082914283,16017.26880840031,1437.9,0.06439947145142215,RSI
2024-06-04,BUY,ONGC,236.3,63.76798379532913,15068.374570836275,236.3,0.0,RSI
2024-06-06,SELL_PROFIT,ONGC,252.3,63.76798379532913,16088.66231156154,236.3,0.06771053745239103,RSI
2024-06-12,SIP,ADANIPORTS,1393.95,1.6587208730282785,2312.173960957769,900.7126282095378,0.0,RSI_SIP
2024-06-12,SIP,CIPLA,1540.95,1.3139204164041718,2024.6856656580087,1201.2960426995567,0.0,RSI_SIP
2024-06-24,BUY,SBIN,832.7,18.121342502660227,15089.641901965171,832.7,0.0,RSI
2024-06-26,SELL_PROFIT,ICICIBANK,1218.0,13.308135604618569,16209.309166425417,1130.75,0.07716117621047977,RSI
2024-06-27,SELL_PROFIT,RELIANCE,1530.55,10.412184232840893,15936.368577574629,1431.5,0.06919315403422979,RSI
2024-06-27,BUY,MARUTI,12178.75,1.2428703358437407,15136.607102656957,12178.75,0.0,RSI
2024-07-05,BUY,EICHERMOT,4737.3,3.195197074843678,15136.607102656957,4737.3,0.0,RSI
2024-07-08,SELL_PROFIT,NESTLEIND,2603.4,6.154704734129084,16023.158304831659,2437.7,0.06797390983303946,RSI
2024-07-09,SELL_PROFIT,TATAMOTORS,1014.95,15.881978189891765,16119.413763830647,947.5,0.07118733509234833,RSI
2024-07-10,SELL_PROFIT,SBILIFE,1558.8,10.199501645267555,15898.983164643063,1461.35,0.06668491463372912,RSI
2024-07-12,SIP,CIPLA,1512.05,1.4283024437255443,2159.6647100352093,1216.9273457500071,0.0,RSI_SIP
2024-07-12,BUY,M&M,2703.95,5.623186744866535,15204.815798781867,2703.95,0.0,RSI
2024-07-15,BUY,HDFCBANK,1622.1,9.373537882240225,15204.815798781867,1622.1,0.0,RSI
2024-07-18,SELL_PROFIT,SBIN,893.55,18.121342502660227,16192.325593252044,832.7,0.0730755374084303,RSI
2024-07-23,SELL_PROFIT,ITC,492.2,31.86128093311808,15682.12247528072,452.35,0.08809550127113952,RSI
2024-07-23,BUY,RELIANCE,1487.9,10.255344099701334,15258.926485945616,1487.9,0.0,RSI
2024-07-24,BUY,AXISBANK,1239.25,12.313033274920812,15258.926485945616,1239.25,0.0,RSI
2024-07-25,SELL_PROFIT,SUNPHARMA,1665.8,9.757942005389397,16254.779792577658,1537.55,0.08341192156352639,RSI
2024-07-25,BUY,ICICIBANK,1197.9,12.761121009590784,15286.546857388801,1197.9,0.0,RSI
2024-07-26,SELL_PROFIT,INFY,1878.9,7.681429964892341,14432.63876103622,1766.55,0.06359853952619521,RSI
2024-07-26,SELL_PROFIT,M&M,2887.8,5.623186744866535,16238.638681825581,2703.95,0.06799312117457808,RSI
2024-07-26,BUY,NESTLEIND,2476.9,6.189122335459046,15329.837112698511,2476.9,0.0,RSI
2024-07-31,SELL_PROFIT,MARUTI,13115.8,1.2428703358437407,16301.238750859335,12178.75,0.0769413938212049,RSI
2024-08-05,BUY,SBIN,811.65,18.92089906344959,15357.147724848857,811.65,0.0,RSI
2024-08-12,SIP,CIPLA,1586.25,1.4522568052771567,2303.64235737089,1234.897224420173,0.0,RSI_SIP
2024-08-21,BUY,MARUTI,12220.95,1.2566247079685995,15357.147724848857,12220.95,0.0,RSI
2024-08-22,BUY,POWERGRID,334.0,45.9794842061343,15357.147724848857,334.0,0.0,RSI
2024-08-23,SELL_PROFIT,HINDUNILVR,2815.6,4.907319964608712,13817.05009235229,2640.05,0.06649495274710696,RSI
2024-08-23,BUY,NTPC,401.95,38.25128696917852,15375.104797261307,401.95,0.0,RSI
2024-08-27,SELL_PROFIT,HDFCLIFE,739.55,18.780937533070375,13889.442352582195,693.8,0.06594119342750072,RSI
2024-08-30,SELL_PROFIT,DIVISLAB,5093.9,2.7618756954607253,14068.718605107388,4763.85,0.06928219822202615,RSI
2024-09-05,BUY,ONGC,311.4,49.49625409807829,15413.133526141577,311.4,0.0,RSI
2024-09-11,BUY,TATAMOTORS,976.3,15.787292354953987,15413.133526141577,976.3,0.0,RSI
2024-09-18,SELL_PROFIT,ICICIBANK,1288.35,12.761121009590784,16440.790252706287,1197.9,0.0755071374906084,RSI
2024-09-19,SELL_PROFIT,NESTLEIND,2634.2,6.189122335459046,16303.386056066218,2476.9,0.0635068028584116,RSI
2024-09-20,SELL_PROFIT,HDFCBANK,1741.2,9.373537882240225,16321.20416055668,1622.1,0.07342334011466627,RSI
2024-09-23,SELL_PROFIT,NTPC,428.35,38.25128696917852,16384.93877324762,401.95,0.06567981092175652,RSI
2024-09-25,SELL_PROFIT,POWERGRID,363.75,45.9794842061343,16725.037379981353,334.0,0.08907185628742514,RSI
2024-09-26,SELL_PROFIT,MARUTI,13383.8,1.2566247079685995,16818.41376651014,12220.95,0.09515217720389973,RSI
2024-09-27,SELL_PROFIT,EICHERMOT,5062.6,3.195197074843678,16176.004711103606,4737.3,0.06866780655647735,RSI
2024-10-10,BUY,SBILIFE,1734.5,9.006313539718557,15621.450834641835,1734.5,0.0,RSI
2024-10-11,BUY,ICICIBANK,1223.0,12.773058736420143,15621.450834641835,1223.0,0.0,RSI
2024-10-14,BUY,NESTLEIND,2502.05,6.243460696085943,15621.450834641835,2502.05,0.0,RSI
2024-10-15,BUY,POWERGRID,329.85,47.35925673682533,15621.450834641835,329.85,0.0,RSI
2024-10-16,BUY,ITC,493.2,31.673663492785554,15621.450834641835,493.2,0.0,RSI
2024-10-17,BUY,MARUTI,12143.75,1.2863778350708666,15621.450834641835,12143.75,0.0,RSI
2024-10-18,BUY,EICHERMOT,4765.65,3.277926586014885,15621.450834641835,4765.65,0.0,RSI
2024-10-21,BUY,NTPC,425.0,36.756354905039615,15621.450834641835,425.0,0.0,RSI
2024-10-29,SELL_PROFIT,ICICIBANK,1331.85,12.773058736420143,17011.798278101167,1223.0,0.08900245298446435,RSI
2024-10-29,BUY,M&M,2746.9,5.696933466031197,15648.906537841096,2746.9,0.0,RSI
2024-11-06,SELL_PROFIT,M&M,2934.55,5.696933466031197,16717.93610274185,2746.9,0.06831337143689253,RSI
2024-11-07,BUY,SUNPHARMA,1790.95,8.749555854999965,15670.017058512189,1790.95,0.0,RSI
2024-11-11,SELL_CORONA,ASIANPAINT,2543.1,4.306777884538198,10952.56683816909,3343.0,-0.23927609931199523,RSI
2024-11-12,SIP,ASIANPAINT,2474.85,0.38783652795149054,959.8372312007464,3271.2794597900697,0.0,RSI_SIP
2024-11-14,SELL_CORONA,TATAMOTORS,774.3,15.787292354953987,12224.100470440872,976.3,-0.206903615691898,RSI
2024-11-18,SIP,TATAMOTORS,771.9,1.331185691250298,1027.542235076105,960.4052250931913,0.0,RSI_SIP
2024-11-19,SELL_CORONA,ONGC,248.0,49.49625409807829,12275.071016323416,311.4,-0.20359666024405904,RSI
2024-11-19,BUY,ICICIBANK,1249.1,12.545046079987342,15670.017058512189,1249.1,0.0,RSI
2024-11-21,SIP,ONGC,242.15,4.243412079603985,1027.542235076105,305.9318550074169,0.0,RSI_SIP
2024-12-05,SELL_PROFIT,SBIN,865.45,18.92089906344959,16375.092094462449,811.65,0.06628472863919185,RSI
2024-12-05,SELL_PROFIT,ICICIBANK,1336.5,12.545046079987342,16766.454085903082,1249.1,0.06997037867264438,RSI
2024-12-12,SIP,ASIANPAINT,2389.55,0.4284599108398915,1023.8263799474628,3197.5374638939356,0.0,RSI_SIP
2024-12-18,SIP,TATAMOTORS,755.7,1.4503705845545127,1096.0450507478454,944.4161649805482,0.0,RSI_SIP
2024-12-19,SELL_CORONA,NTPC,337.4,36.756354905039615,12401.594144960365,425.0,-0.20611764705882357,RSI
2024-12-20,SIP,NTPC,333.25,3.125071434787064,1041.430055642789,417.81055542751784,0.0,RSI_SIP
2024-12-20,BUY,M&M,2906.35,5.405668773828518,15710.765440816513,2906.35,0.0,RSI
2024-12-23,SIP,ONGC,240.85,4.550737183922962,1096.0450507478454,300.85090856510743,0.0,RSI_SIP
2024-12-23,BUY,SBIN,821.15,19.132637692037402,15710.765440816513,821.15,0.0,RSI
2024-12-24,SELL_CORONA,SBILIFE,1387.0,9.006313539718557,12491.756879589639,1734.5,-0.20034592101470164,RSI
2024-12-24,BUY,HDFCBANK,1798.1,8.737425861084764,15710.765440816513,1798.1,0.0,RSI
2024-12-26,SIP,SBILIFE,1409.05,0.7391008520938144,1041.430055642789,1709.8175839791868,0.0,RSI_SIP
2024-12-26,BUY,ICICIBANK,1297.35,12.10988972969246,15710.765440816513,1297.35,0.0,RSI
2025-01-02,SELL_PROFIT,EICHERMOT,5308.1,3.277926586014885,17399.562111225612,4765.65,0.11382497665586033,RSI
2025-01-02,SELL_PROFIT,M&M,3211.1,5.405668773828518,17358.142999640753,2906.35,0.10485660708448742,RSI
2025-01-13,SIP,ASIANPAINT,2252.65,0.4847985581177547,1092.0814719439602,3115.8522884694353,0.0,RSI_SIP
2025-01-17,SIP,TATAMOTORS,779.75,1.4993455861464593,1169.1147207977017,932.1135389952331,0.0,RSI_SIP
2025-01-17,SELL_CORONA,AXISBANK,991.05,12.313033274920812,12202.83162711027,1239.25,-0.20028242888844064,RSI
2025-01-20,SIP,NTPC,336.05,3.3056352507632045,1110.858726018975,411.5524178235908,0.0,RSI_SIP
2025-01-20,SIP,AXISBANK,988.05,1.029565068295843,1017.2617657297077,1219.8664632627645,0.0,RSI_SIP
2025-01-21,BUY,M&M,2821.3,5.589807346302736,15770.52346612391,2821.3,0.0,RSI
2025-01-22,SIP,ONGC,264.05,4.427626285921991,1169.1147207977017,298.2529208568774,0.0,RSI_SIP
2025-01-22,BUY,EICHERMOT,5009.7,3.1479975779236105,15770.52346612391,5009.7,0.0,RSI
2025-01-27,SIP,SBILIFE,1424.4,0.7798783530040543,1110.858726018975,1688.6693840470084,0.0,RSI_SIP
2025-02-01,SELL_PROFIT,MARUTI,12910.0,1.2863778350708666,16607.137850764888,12143.75,0.06309830159547092,RSI
2025-02-01,SELL_PROFIT,M&M,3069.85,5.589807346302736,17159.870082047455,2821.3,0.08809768546414763,RSI
2025-02-01,SELL_PROFIT,EICHERMOT,5394.45,3.1479975779236105,16981.71553423002,5009.7,0.07680100604826637,RSI
2025-02-11,SELL_CORONA,POWERGRID,261.45,47.35925673682533,12382.077673842981,329.85,-0.2073669849931788,RSI
2025-02-12,SIP,ASIANPAINT,2228.25,0.5227810628999847,1164.886903406891,3040.1635166009214,0.0,RSI_SIP
2025-02-12,SIP,POWERGRID,257.05,4.051468802345027,1041.430055642789,324.11293004587156,0.0,RSI_SIP
2025-02-13,SELL_PROFIT,KOTAKBANK,1972.8,7.985307185137034,15753.414014838341,1848.0,0.06753246753246751,RSI
2025-02-14,BUY,EICHERMOT,4703.35,3.3709076357957857,15854.55842882011,4703.35,0.0,RSI
2025-02-17,SIP,TATAMOTORS,686.6,1.816276874722131,1247.055702184215,911.7374210876436,0.0,RSI_SIP
2025-02-19,SIP,NTPC,314.8,3.7640278729994914,1184.91597442024,403.7958609123713,0.0,RSI_SIP
2025-02-19,SIP,AXISBANK,1011.35,1.0729017815576753,1085.079216778355,1204.34721779904,0.0,RSI_SIP
2025-02-19,BUY,M&M,2757.4,5.749821726561293,15854.55842882011,2757.4,0.0,RSI
2025-02-20,BUY,MARUTI,12440.65,1.2744155995723785,15854.55842882011,12440.65,0.0,RSI
2025-02-21,SIP,ONGC,239.9,5.19823135549902,1247.055702184215,293.78665639526844,0.0,RSI_SIP
2025-02-24,SELL_PROFIT,EICHERMOT,5010.8,3.3709076357957857,16890.94398144552,4703.35,0.06536830131714624,RSI
2025-02-24,BUY,EICHERMOT,5010.8,3.1677726478859696,15873.075184027017,5010.8,0.0,RSI
2025-02-27,SIP,SBILIFE,1469.75,0.8062023979726076,1184.91597442024,1673.0939167183478,0.0,RSI_SIP
2025-03-03,SELL_CORONA,RELIANCE,1171.25,10.255344099701334,12011.571776775188,1487.9,-0.2128167215538679,RSI
2025-03-04,SIP,RELIANCE,1161.9,0.8755157636024681,1017.2617657297077,1462.2579433718888,0.0,RSI_SIP
2025-03-17,SIP,ASIANPAINT,2219.55,0.5598188958575764,1242.5460303006837,2971.4994679213273,0.0,RSI_SIP
2025-03-17,SIP,POWERGRID,267.35,4.155072848397138,1110.858726018975,319.8683386556066,0.0,RSI_SIP
2025-03-19,SIP,TATAMOTORS,682.25,1.9497145459824052,1330.192748996496,892.9645974712777,0.0,RSI_SIP
2025-03-21,SIP,NTPC,351.3,3.59780920214894,1263.9103727149227,400.0594770058853,0.0,RSI_SIP
2025-03-21,SIP,AXISBANK,1070.15,1.0815472889129985,1157.4178312302454,1194.9815216624954,0.0,RSI_SIP
2025-03-24,SIP,ONGC,243.83,5.455410527812393,1330.192748996496,290.07222460508484,0.0,RSI_SIP
2025-03-24,SELL_PROFIT,EICHERMOT,5424.2,3.1677726478859696,17182.632396663077,5010.8,0.0825017961203799,RSI
2025-04-01,SIP,SBILIFE,1545.25,0.817932614602765,1263.9103727149227,1664.4871155462617,0.0,RSI_SIP
2025-04-03,SIP,RELIANCE,1248.7,0.868967099205858,1085.079216778355,1446.7931514924712,0.0,RSI_SIP
2025-04-16,SIP,ASIANPAINT,2459.9,0.538795248717724,1325.3824323207293,2933.3701083275255,0.0,RSI_SIP
2025-04-16,SIP,POWERGRID,305.75,3.875440635879771,1184.91597442024,318.9478534127693,0.0,RSI_SIP
2025-04-17,SELL_PROFIT,ICICIBANK,1406.7,12.10988972969246,17034.981882758384,1297.35,0.0842872008324663,RSI
2025-04-21,SIP,TATAMOTORS,630.05,2.2519994692425405,1418.8722655962624,870.2673908258374,0.0,RSI_SIP
2025-04-21,SIP,NTPC,364.55,3.698178752514746,1348.1710642292508,397.6386941798618,0.0,RSI_SIP
2025-04-21,SIP,AXISBANK,1223.0,1.0094677187072187,1234.5790199789285,1196.6950117106464,0.0,RSI_SIP
2025-04-21,SELL_PROFIT,HDFCBANK,1927.1,8.737425861084764,16837.89337689645,1798.1,0.07174239475001391,RSI
2025-04-23,SIP,ONGC,252.17,5.626649742619116,1418.8722655962624,287.3726413876052,0.0,RSI_SIP
2025-04-28,SELL_PROFIT,M&M,2930.6,5.749821726561293,16850.427551860525,2757.4,0.06281279466163771,RSI
2025-05-02,SIP,SBILIFE,1764.7,0.7639661496170741,1348.1710642292508,1670.4157855790554,0.0,RSI_SIP
2025-05-05,SIP,RELIANCE,1431.3,0.8086479642494553,1157.4178312302454,1445.8150096382822,0.0,RSI_SIP
2025-05-09,BUY,EICHERMOT,5324.0,2.9985595521971313,15964.331055897528,5324.0,0.0,RSI
2025-05-13,BUY,KOTAKBANK,2115.6,7.546006360322145,15964.331055897528,2115.6,0.0,RSI
2025-05-16,SIP,ASIANPAINT,2353.6,0.6006718478679942,1413.7412611421112,2888.8931921418225,0.0,RSI_SIP
2025-05-16,SIP,POWERGRID,300.2,4.210227757211602,1263.9103727149227,317.70777621080043,0.0,RSI_SIP
2025-05-21,SIP,TATAMOTORS,726.8,2.082366194234104,1513.4637499693465,859.6615331998127,0.0,RSI_SIP
2025-05-21,SIP,NTPC,346.15,4.154410328406378,1438.0491351778676,393.9760278480574,0.0,RSI_SIP
2025-05-21,SIP,AXISBANK,1197.8,1.0994191751356852,1316.8842879775236,1196.764013746687,0.0,RSI_SIP
2025-05-23,SIP,ONGC,244.24,6.1966252455345,1513.4637499693465,284.2354034943994,0.0,RSI_SIP
2025-06-02,SIP,SBILIFE,1802.5,0.7978081193774578,1438.0491351778676,1678.1013158851388,0.0,RSI_SIP
2025-06-04,SIP,RELIANCE,1423.5,0.8672841727986853,1234.5790199789285,1444.3998447078209,0.0,RSI_SIP
2025-06-13,BUY,ICICIBANK,1416.1,11.273448948448223,15964.331055897528,1416.1,0.0,RSI
2025-06-16,SIP,ASIANPAINT,2244.8,0.6717706158907631,1507.9906785515852,2837.999565771575,0.0,RSI_SIP
2025-06-16,SIP,POWERGRID,288.65,4.670608225287548,1348.1710642292508,315.7213393444301,0.0,RSI_SIP
2025-06-20,SIP,TATAMOTORS,676.2,2.387402149217149,1614.3613333006363,845.3272903043237,0.0,RSI_SIP
2025-06-20,SIP,NTPC,335.2,4.576130899531798,1533.9190775230588,389.70519635316884,0.0,RSI_SIP
2025-06-20,SIP,AXISBANK,1220.7,1.1507139951197607,1404.6765738426918,1198.2324783638321,0.0,RSI_SIP
2025-06-23,SIP,ONGC,251.38,6.421995915747618,1614.3613333006363,281.9323658526273,0.0,RSI_SIP
2025-06-26,SELL_PROFIT,SBILIFE,1860.8,9.006313539718557,16758.94823470829,1734.5,0.07281637359469585,RSI
2025-06-27,SELL_PROFIT,EICHERMOT,5660.0,2.9985595521971313,16971.847065435762,5324.0,0.06311044327573254,RSI
2025-07-02,SIP,SBILIFE,1856.8,0.8261089387780369,1533.9190775230588,1688.2561912021017,0.0,RSI_SIP
2025-07-04,SIP,RELIANCE,1527.3,0.8622302677781206,1316.8842879775236,1449.3165509517407,0.0,RSI_SIP
2025-07-15,BUY,M&M,3128.6,5.115887712380373,16005.566296953235,3128.6,0.0,RSI
