date,symbol,open,high,low,close,volume
2025-07-15,LTIM,5163.0,5273.5,5158.5,5250.5,152240
2025-07-14,LTIM,5201.0,5206.0,5101.5,5158.0,181796
2025-07-11,LTIM,5240.0,5277.0,5170.5,5206.0,372811
2025-07-10,LTIM,5340.0,5348.5,5277.0,5320.0,164263
2025-07-09,LTIM,5374.5,5389.0,5291.5,5329.5,248609
2025-07-08,LTIM,5351.0,5414.5,5335.5,5369.0,199345
2025-07-07,LTIM,5317.0,5375.0,5305.5,5350.0,218259
2025-07-04,LTIM,5324.5,5350.5,5291.5,5316.0,154919
2025-07-03,LTIM,5327.0,5339.5,5297.5,5324.5,149303
2025-07-02,LTIM,5320.0,5382.5,5275.5,5304.5,201256
2025-07-01,LTIM,5317.0,5388.0,5285.5,5304.0,242101
2025-06-30,LTIM,5319.5,5325.0,5241.0,5317.0,137935
2025-06-27,LTIM,5394.5,5425.0,5280.0,5293.0,275493
2025-06-26,LTIM,5460.0,5460.0,5350.5,5373.0,275607
2025-06-25,LTIM,5360.0,5464.5,5341.0,5436.0,345355
2025-06-24,LTIM,5395.0,5400.0,5324.0,5336.5,171186
2025-06-23,LTIM,5325.0,5391.5,5305.0,5327.5,123073
2025-06-20,LTIM,5368.0,5434.0,5244.5,5376.5,442064
2025-06-19,LTIM,5455.0,5455.0,5260.0,5368.0,377075
2025-06-18,LTIM,5514.5,5543.5,5430.0,5450.5,181165
2025-06-17,LTIM,5460.0,5554.5,5450.0,5514.5,349300
2025-06-16,LTIM,5420.0,5498.5,5366.0,5449.5,176060
2025-06-13,LTIM,5311.0,5488.0,5307.0,5429.0,209830
2025-06-12,LTIM,5410.0,5499.0,5356.5,5415.0,339679
2025-06-11,LTIM,5410.0,5419.0,5333.0,5394.0,196348
2025-06-10,LTIM,5280.0,5445.0,5259.5,5385.0,428695
2025-06-09,LTIM,5210.5,5287.0,5210.5,5258.0,132596
2025-06-06,LTIM,5200.0,5219.0,5158.5,5204.0,154159
2025-06-05,LTIM,5185.0,5206.5,5123.5,5181.5,217932
2025-06-04,LTIM,5085.0,5170.5,5043.5,5153.0,220305
2025-06-03,LTIM,5097.5,5115.5,5020.0,5061.0,229510
2025-06-02,LTIM,5056.0,5122.0,5001.0,5072.5,225717
2025-05-30,LTIM,5130.3,5159.7,5046.9,5068.9,349175
2025-05-29,LTIM,5149.9,5276.8,5115.0,5128.2,539696
2025-05-28,LTIM,5135.1,5157.0,5072.0,5099.3,194327
2025-05-27,LTIM,5100.0,5117.0,5056.0,5107.7,147941
2025-05-26,LTIM,5054.5,5135.9,5041.2,5111.6,232194
