date,symbol,open,high,low,close,volume
2025-07-15,BAJAJFINSV,2010.0,2046.0,2004.1,2036.5,888117
2025-07-14,BAJAJFINSV,2010.0,2015.0,1989.0,2003.6,605261
2025-07-11,BAJAJFINSV,2037.0,2040.7,2000.2,2017.2,1145529
2025-07-10,BAJAJFINSV,2034.0,2049.0,2021.8,2039.4,1230564
2025-07-09,BAJAJFINSV,2013.0,2037.6,2012.0,2026.4,1161769
2025-07-08,BAJAJFINSV,2000.0,2020.6,1998.7,2018.3,986803
2025-07-07,BAJAJFINSV,1996.8,2016.9,1993.0,2006.4,861699
2025-07-04,BAJAJFINSV,1993.0,2032.9,1985.0,1994.4,1509178
2025-07-03,BAJAJFINSV,2008.0,2014.4,1977.6,1980.7,1133593
2025-07-02,BAJAJFINSV,2054.0,2057.5,1996.6,2007.9,1204931
2025-07-01,BAJAJFINSV,2055.1,2068.5,2042.6,2053.8,1002015
2025-06-30,BAJAJFINSV,2040.0,2064.0,2028.0,2056.0,1363779
2025-06-27,BAJAJFINSV,2060.0,2065.0,2005.0,2044.0,6315182
2025-06-26,BAJAJFINSV,2018.0,2058.0,2011.8,2053.6,1828277
2025-06-25,BAJAJFINSV,2028.0,2028.0,2004.0,2011.8,998245
2025-06-24,BAJAJFINSV,2019.0,2032.4,1999.2,2009.2,1717823
2025-06-23,BAJAJFINSV,1976.3,2008.4,1950.7,1997.6,1125629
2025-06-20,BAJAJFINSV,1974.8,1998.9,1965.0,1986.2,1931248
2025-06-19,BAJAJFINSV,1982.0,1996.2,1957.4,1967.6,745887
2025-06-18,BAJAJFINSV,2002.0,2018.0,1975.8,1981.4,1401356
2025-06-17,BAJAJFINSV,2030.0,2033.9,1996.2,2003.3,1220096
2025-06-16,BAJAJFINSV,2005.0,2040.0,1998.0,2028.2,1645983
2025-06-13,BAJAJFINSV,2000.0,2016.9,1980.0,2011.0,1418715
2025-06-12,BAJAJFINSV,2016.0,2059.7,2012.2,2028.8,3783347
2025-06-11,BAJAJFINSV,2004.0,2029.0,1982.9,2012.9,2245988
2025-06-10,BAJAJFINSV,2022.1,2028.3,1988.1,1998.1,3306765
2025-06-09,BAJAJFINSV,2001.0,2057.7,1991.0,2017.4,4221378
2025-06-06,BAJAJFINSV,1968.0,2018.7,1921.0,1990.0,6970191
2025-06-05,BAJAJFINSV,1961.0,1965.9,1929.1,1944.0,1808602
2025-06-04,BAJAJFINSV,2000.0,2007.8,1944.1,1956.1,1169875
2025-06-03,BAJAJFINSV,2039.1,2044.8,1980.0,1991.9,1522876
2025-06-02,BAJAJFINSV,2017.4,2035.7,1995.1,2029.0,1339043
2025-05-30,BAJAJFINSV,2010.9,2031.7,2010.9,2017.4,2144136
2025-05-29,BAJAJFINSV,2031.4,2032.9,2000.1,2010.9,874950
2025-05-28,BAJAJFINSV,2044.9,2044.9,2018.0,2022.4,415312
2025-05-27,BAJAJFINSV,2050.0,2058.0,2014.5,2029.9,1175928
2025-05-26,BAJAJFINSV,2044.0,2070.0,2040.2,2052.6,714431
2025-05-23,BAJAJFINSV,2005.9,2048.7,2003.2,2036.5,1085026
2025-05-22,BAJAJFINSV,2037.3,2041.8,1992.0,2001.0,1178160
2025-05-21,BAJAJFINSV,2011.5,2047.0,1998.2,2037.3,1291354
2025-05-20,BAJAJFINSV,2047.0,2047.0,1995.0,2005.1,2170575
2025-05-19,BAJAJFINSV,2038.9,2053.0,2035.0,2038.3,1379603
