date,symbol,open,high,low,close,volume
2025-07-15,DRREDDY,1254.8,1264.5,1241.0,1260.9,1183659
2025-07-14,DRREDDY,1254.7,1261.4,1245.3,1250.6,1035555
2025-07-11,DRREDDY,1263.0,1272.0,1251.3,1254.7,895466
2025-07-10,DRREDDY,1262.9,1269.9,1252.1,1262.6,1246082
2025-07-09,DRREDDY,1280.0,1285.7,1266.9,1269.4,1494337
2025-07-08,DRREDDY,1310.3,1310.3,1273.6,1283.8,1602620
2025-07-07,DRREDDY,1307.9,1313.4,1298.1,1310.5,569025
2025-07-04,DRREDDY,1303.0,1313.0,1287.2,1307.4,1466009
2025-07-03,DRREDDY,1274.9,1297.6,1270.0,1291.3,1918977
2025-07-02,DRREDDY,1276.0,1280.9,1263.7,1270.8,2027306
2025-07-01,DRREDDY,1286.3,1294.9,1273.3,1276.8,1851442
2025-06-30,DRREDDY,1302.9,1305.0,1272.5,1283.3,2224279
2025-06-27,DRREDDY,1328.9,1331.6,1298.4,1301.0,1770595
2025-06-26,DRREDDY,1326.0,1333.7,1314.6,1321.5,2373431
2025-06-25,DRREDDY,1348.3,1348.3,1336.0,1341.6,833145
2025-06-24,DRREDDY,1317.9,1353.7,1309.1,1337.3,1011128
2025-06-23,DRREDDY,1318.9,1323.0,1302.1,1317.9,843945
2025-06-20,DRREDDY,1332.4,1335.0,1318.2,1325.3,1843895
2025-06-19,DRREDDY,1305.0,1332.0,1304.3,1326.1,1654212
2025-06-18,DRREDDY,1311.1,1324.8,1308.8,1313.3,728945
2025-06-17,DRREDDY,1348.3,1349.7,1302.6,1318.8,1649457
2025-06-16,DRREDDY,1359.8,1359.8,1342.2,1346.8,1294663
2025-06-13,DRREDDY,1355.0,1366.8,1345.0,1362.5,1419556
2025-06-12,DRREDDY,1360.0,1379.7,1343.5,1362.7,2625058
2025-06-11,DRREDDY,1350.0,1355.4,1340.2,1351.1,1094247
2025-06-10,DRREDDY,1321.0,1362.6,1321.0,1348.8,3022355
2025-06-09,DRREDDY,1327.4,1329.0,1308.6,1319.1,1227356
2025-06-06,DRREDDY,1295.1,1322.9,1295.0,1320.9,2158757
2025-06-05,DRREDDY,1264.2,1303.4,1264.2,1290.6,3834672
2025-06-04,DRREDDY,1248.3,1266.0,1246.3,1251.9,1387633
2025-06-03,DRREDDY,1250.0,1253.4,1240.8,1248.3,811620
2025-06-02,DRREDDY,1251.0,1251.5,1232.5,1247.7,1139977
2025-05-30,DRREDDY,1248.2,1257.6,1241.0,1251.2,3161983
2025-05-29,DRREDDY,1245.4,1253.4,1240.4,1248.2,1791885
2025-05-28,DRREDDY,1247.8,1252.2,1237.0,1242.6,766968
2025-05-27,DRREDDY,1243.9,1249.0,1237.3,1243.2,1145000
2025-05-26,DRREDDY,1229.9,1247.9,1228.7,1240.9,985434
2025-05-23,DRREDDY,1228.0,1234.9,1216.0,1230.1,734297
2025-05-22,DRREDDY,1224.7,1229.8,1211.4,1222.2,2260610
2025-05-21,DRREDDY,1225.1,1256.6,1220.1,1224.7,2615092
2025-05-20,DRREDDY,1222.0,1234.4,1216.6,1224.2,1385750
2025-05-19,DRREDDY,1228.3,1241.8,1214.2,1219.0,2235758
2025-05-16,DRREDDY,1238.9,1238.9,1221.0,1230.7,882873
2025-05-15,DRREDDY,1214.0,1239.8,1200.2,1236.3,2053553
2025-05-14,DRREDDY,1213.3,1223.3,1193.2,1220.0,1197152
2025-05-13,DRREDDY,1196.0,1241.0,1196.0,1207.1,3134295
2025-05-12,DRREDDY,1155.9,1204.0,1143.9,1195.6,5065176
2025-05-09,DRREDDY,1142.5,1167.0,1138.5,1155.9,1248574
2025-05-08,DRREDDY,1152.7,1161.4,1142.0,1148.0,2616533
2025-05-07,DRREDDY,1143.4,1164.6,1143.4,1160.7,1421366
2025-05-06,DRREDDY,1172.2,1175.0,1129.4,1160.4,1990745
2025-05-05,DRREDDY,1188.7,1193.9,1154.5,1171.3,1893680
2025-05-02,DRREDDY,1176.1,1194.8,1171.4,1182.9,1306311
2025-04-30,DRREDDY,1176.2,1196.6,1175.9,1183.9,1604442
2025-04-29,DRREDDY,1204.4,1204.4,1169.0,1176.0,1663018
2025-04-28,DRREDDY,1176.3,1205.0,1176.3,1198.7,1236678
2025-04-25,DRREDDY,1203.9,1210.5,1159.7,1174.8,1286573
2025-04-24,DRREDDY,1179.0,1210.0,1176.3,1200.5,4819678
2025-04-23,DRREDDY,1185.1,1191.8,1175.9,1186.0,3192132
2025-04-22,DRREDDY,1173.9,1180.5,1162.3,1175.0,1313400
2025-04-21,DRREDDY,1163.4,1179.7,1155.0,1177.4,1938756
2025-04-17,DRREDDY,1150.1,1173.6,1150.1,1163.6,2788024
2025-04-16,DRREDDY,1150.2,1161.4,1143.7,1158.4,1451875
2025-04-15,DRREDDY,1140.9,1158.1,1129.0,1154.9,2683350
2025-04-11,DRREDDY,1139.9,1139.9,1102.25,1109.5,2740831
2025-04-09,DRREDDY,1094.5,1103.25,1061.65,1094.05,5511474
2025-04-08,DRREDDY,1100.0,1113.65,1088.7,1107.95,1577632
2025-04-07,DRREDDY,1020.0,1098.85,1020.0,1087.9,3888037
2025-04-04,DRREDDY,1151.8,1157.45,1076.2,1109.95,5423861
2025-04-03,DRREDDY,1190.5,1226.9,1149.05,1151.45,6324685
2025-04-02,DRREDDY,1150.0,1152.7,1135.0,1150.0,2071245
2025-04-01,DRREDDY,1144.2,1164.4,1136.05,1152.2,4158012
2025-03-28,DRREDDY,1159.25,1159.25,1140.75,1144.2,2762934
2025-03-27,DRREDDY,1160.0,1172.4,1144.0,1162.2,4460409
2025-03-26,DRREDDY,1177.9,1179.8,1152.65,1164.6,2864505
2025-03-25,DRREDDY,1210.3,1215.95,1167.95,1177.9,2860907
2025-03-24,DRREDDY,1205.0,1216.35,1190.25,1210.3,1660669
2025-03-21,DRREDDY,1190.2,1204.65,1177.05,1200.15,2313824
2025-03-20,DRREDDY,1178.95,1190.75,1165.3,1187.2,1521677
2025-03-19,DRREDDY,1174.0,1177.7,1158.1,1172.1,1507415
2025-03-18,DRREDDY,1157.8,1169.4,1149.0,1163.7,1734982
2025-03-17,DRREDDY,1107.9,1154.1,1101.5,1150.7,2714559
2025-03-13,DRREDDY,1105.15,1110.25,1095.05,1107.95,1299174
2025-03-12,DRREDDY,1116.6,1116.65,1092.45,1105.15,1914579
2025-03-11,DRREDDY,1117.0,1126.95,1110.65,1116.65,884438
2025-03-10,DRREDDY,1134.95,1137.15,1115.4,1120.2,950503
2025-03-07,DRREDDY,1140.1,1145.2,1130.0,1133.25,790599
2025-03-06,DRREDDY,1135.0,1145.7,1118.65,1140.1,1648697
2025-03-05,DRREDDY,1120.5,1129.0,1110.55,1126.4,1260157
2025-03-04,DRREDDY,1111.1,1124.15,1105.05,1120.15,1074133
2025-03-03,DRREDDY,1118.35,1130.25,1103.9,1119.6,1810605
2025-02-28,DRREDDY,1128.7,1132.0,1104.55,1116.5,3895033
2025-02-27,DRREDDY,1128.5,1136.35,1115.0,1125.55,3435069
2025-02-25,DRREDDY,1167.15,1169.55,1122.5,1128.15,6463238
2025-02-24,DRREDDY,1151.8,1173.9,1151.0,1164.55,2017521
2025-02-21,DRREDDY,1170.7,1170.75,1145.25,1151.8,6828902
2025-02-20,DRREDDY,1164.5,1174.15,1156.25,1170.95,1579890
2025-02-19,DRREDDY,1166.0,1176.95,1127.5,1165.85,3062142
2025-02-18,DRREDDY,1198.95,1204.95,1182.0,1197.4,1713796
2025-02-17,DRREDDY,1196.85,1202.0,1183.15,1198.95,613030
2025-02-14,DRREDDY,1223.5,1230.0,1186.25,1197.05,1211843
