date,symbol,open,high,low,close,volume
2024-03-13,UPL,474.05,476.8,450.05,451.9,3446385
2024-03-12,UPL,478.7,478.95,472.35,474.05,3030937
2024-03-11,UPL,485.1,488.0,475.5,476.55,2888338
2024-03-07,UPL,475.0,485.95,474.85,482.3,5420581
2024-03-06,UPL,476.95,477.5,464.5,473.2,3213293
2024-03-05,UPL,474.0,491.05,473.5,474.25,6182475
2024-03-04,UPL,476.05,480.15,470.0,474.25,1820722
2024-03-02,UPL,475.4,479.25,472.15,476.05,206786
2024-03-01,UPL,474.0,477.9,471.15,474.55,2877161
2024-02-29,UPL,472.0,475.0,466.8,469.7,5632071
2024-02-28,UPL,484.2,486.0,474.0,475.9,1572519
2024-02-27,UPL,489.9,491.5,481.5,484.6,2920314
2024-02-26,UPL,488.6,493.1,485.75,489.15,2253561
2024-02-23,UPL,494.0,496.6,487.9,488.7,1341328
2024-02-22,UPL,493.3,494.2,484.05,492.3,2881064
2024-02-21,UPL,499.0,500.2,490.95,492.15,1697299
2024-02-20,UPL,497.6,505.45,495.25,498.05,3033673
2024-02-19,UPL,493.7,500.0,491.55,497.55,3383768
2024-02-16,UPL,484.05,494.2,481.05,490.9,3374827
2024-02-15,UPL,486.9,490.45,484.7,487.35,3568439
2024-02-14,UPL,479.2,482.4,472.25,481.4,3210526
2024-02-13,UPL,462.05,479.95,452.15,479.1,7706461
2024-02-12,UPL,461.8,465.8,455.05,458.4,4404671
2024-02-09,UPL,467.9,467.9,453.3,457.95,5881661
2024-02-08,UPL,480.0,481.8,463.55,464.85,5214678
2024-02-07,UPL,484.0,485.0,477.25,477.8,3069307
2024-02-06,UPL,476.2,486.0,468.3,481.85,6661787
2024-02-05,UPL,524.0,525.0,470.05,474.0,23096694
2024-02-02,UPL,533.9,540.65,529.25,533.65,4224992
2024-02-01,UPL,536.3,539.0,526.5,530.05,3662000
2024-01-31,UPL,538.9,542.75,534.1,537.7,3570913
2024-01-30,UPL,541.9,547.5,534.4,535.25,1912294
2024-01-29,UPL,542.2,542.7,534.4,539.65,2162690
2024-01-25,UPL,545.75,547.6,536.0,537.3,1723625
2024-01-24,UPL,539.9,547.0,535.1,545.75,1386191
2024-01-23,UPL,558.45,558.45,533.55,535.1,2849229
2024-01-20,UPL,556.95,557.4,551.6,552.45,811281
2024-01-19,UPL,549.0,557.2,542.75,553.4,2415540
2024-01-18,UPL,550.0,552.0,539.15,544.2,3512857
2024-01-17,UPL,561.0,562.5,549.6,551.0,4724845
2024-01-16,UPL,568.0,569.2,560.5,564.5,1653823
2024-01-15,UPL,568.0,571.65,564.5,567.75,1659661
2024-01-12,UPL,566.1,568.35,562.4,565.1,1441096
2024-01-11,UPL,561.95,566.15,560.55,562.25,1620693
2024-01-10,UPL,561.0,561.75,551.9,558.6,2204496
2024-01-09,UPL,566.0,567.95,553.25,558.15,3590645
2024-01-08,UPL,581.0,582.8,560.05,560.9,5345743
2024-01-05,UPL,589.3,590.95,576.5,581.25,2433275
2024-01-04,UPL,587.0,589.2,582.65,587.65,3606404
2024-01-03,UPL,595.35,596.8,585.3,586.85,2435233
2024-01-02,UPL,593.0,603.8,589.05,594.45,3406640
2024-01-01,UPL,588.0,599.9,587.2,592.7,2825708
2023-12-29,UPL,592.0,592.0,585.05,587.25,2223633
2023-12-28,UPL,585.9,591.0,582.0,589.45,2270681
2023-12-27,UPL,590.1,592.3,581.1,583.2,2155491
2023-12-26,UPL,587.9,595.0,585.0,586.1,3443852
2023-12-22,UPL,581.0,585.75,577.4,581.65,2464945
2023-12-21,UPL,572.15,579.95,565.7,577.4,3089260
2023-12-20,UPL,605.0,605.0,569.0,572.15,5509320
2023-12-19,UPL,607.0,612.0,597.85,598.75,2396755
2023-12-18,UPL,613.8,614.75,605.0,606.55,1685280
2023-12-15,UPL,601.45,612.8,601.45,610.85,4941179
2023-12-14,UPL,603.05,604.0,596.5,599.15,2026994
2023-12-13,UPL,601.0,602.7,592.8,599.35,2110586
2023-12-12,UPL,606.0,606.75,595.85,597.7,2339706
2023-12-11,UPL,585.0,603.7,583.55,602.4,4467164
2023-12-08,UPL,590.0,595.9,580.25,585.2,2175978
2023-12-07,UPL,594.0,594.0,585.5,586.55,1824646
2023-12-06,UPL,583.0,596.3,583.0,588.55,3437918
2023-12-05,UPL,578.5,583.9,576.85,581.4,1870544
2023-12-04,UPL,578.5,584.85,577.0,578.9,3025773
2023-12-01,UPL,570.65,575.95,569.05,575.15,1811072
2023-11-30,UPL,570.0,572.9,566.2,570.65,3931052
